timestamp,timestamp_sample,hover_thrust,hover_thrust_var,accel_innov,accel_innov_var,accel_innov_test_ratio,accel_noise_var,valid
2410494240,2410494110,0.39,0.013944159,9.321309,1.0,9.654089,1.0,0
2410594575,2410594430,0.39,0.013959863,9.903501,1.0,10.897702,1.0,0
2410695217,2410695080,0.39,0.013975991,9.718675,1.0,10.494738,1.0,0
2410797733,2410797603,0.39,0.013992293,9.522793,1.0,10.075954,1.0,0
2410896385,2410896240,0.39,0.014008976,9.890833,1.0,10.869842,1.0,0
2410991041,2410990919,0.39,0.014022878,9.332551,1.0,9.67739,1.0,0
2411082044,2411081791,0.39,0.014037816,9.619141,1.0,10.280873,1.0,0
2411192049,2411191900,0.39,0.0140582705,9.900934,1.0,10.8920555,1.0,0
2411294347,2411294205,0.39,0.014073984,9.937229,1.0,10.972057,1.0,0
2411395374,2411395215,0.39,0.014091055,10.050716,1.0,11.2241,1.0,0
2411493743,2411493580,0.39,0.014104595,9.713336,1.0,10.4832115,1.0,0
2411590882,2411590746,0.39,0.014118687,9.766314,1.0,10.597876,1.0,0
2411697615,2411697477,0.39,0.014134909,9.829845,1.0,10.736207,1.0,0
2411787837,2411787688,0.39,0.014149538,9.847299,1.0,10.774365,1.0,0
2411891750,2411891596,0.39,0.014170012,9.482595,1.0,9.991069,1.0,0
2411994125,2411993981,0.39,0.014185415,10.033673,1.0,11.186067,1.0,0
2412097363,2412097231,0.39,0.014201279,9.977434,1.0,11.061022,1.0,0
2412190044,2412189872,0.39,0.014214593,9.644273,1.0,10.334667,1.0,0
2412295597,2412295436,0.39,0.014231451,10.029912,1.0,11.177682,1.0,0
2412399423,2412399280,0.39,0.014247375,9.873395,1.0,10.831547,1.0,0
2412491521,2412491369,0.39,0.01426068,9.83555,1.0,10.7486725,1.0,0
2412596481,2412596343,0.39,0.014277503,9.326363,1.0,9.66456,1.0,0
2412688710,2412688575,0.39,0.014291086,9.993457,1.0,11.096576,1.0,0
2412795084,2412794953,0.39,0.01430979,9.894725,1.0,10.878398,1.0,0
2412885442,2412885325,0.39,0.014324049,9.944266,1.0,10.987604,1.0,0
2412998928,2412998722,0.39,0.014342696,9.892106,1.0,10.87264,1.0,0
2413089320,2413089172,0.39,0.0143567445,9.607838,1.0,10.256727,1.0,0
2413189287,2413189012,0.39,0.014376739,9.702896,1.0,10.460689,1.0,0
