timestamp,timestamp_sample,baro_device_id,baro_alt_meter,baro_pressure_pa,ambient_temperature,rho,temperature_source,calibration_count
1028128621,1028097328,6815762,90.92221,100237.66,15.0,1.2116553,0,0
1028316117,1028284827,6815762,90.90372,100237.89,15.0,1.2116581,0,0
1028503619,1028472327,6815762,90.86937,100238.31,15.0,1.2116632,0,0
1028691169,1028659827,6815762,90.90901,100237.83,15.0,1.2116574,0,0
1028956742,1028941077,6815762,90.81916,100238.9,15.0,1.2116703,0,0
1029112992,1029112952,6815762,90.91165,100237.81,15.0,1.2116572,0,0
1029300494,1029269203,6815762,90.88786,100238.08,15.0,1.2116604,0,0
1029487992,1029456702,6815762,90.87994,100238.19,15.0,1.2116617,0,0
1029753618,1029722327,6815762,90.91693,100237.72,15.0,1.211656,0,0
1029941120,1029909827,6815762,90.85087,100238.52,15.0,1.2116657,0,0
1030128617,1030097327,6815762,90.85616,100238.445,15.0,1.2116648,0,0
1030316131,1030284828,6815762,90.776886,100239.41,15.0,1.2116765,0,0
1030550500,1030550460,6815762,90.91165,100237.81,15.0,1.2116572,0,0
1030737992,1030706719,6815762,90.829735,100238.766,15.0,1.2116687,0,0
1030925536,1030894225,6815762,90.837654,100238.68,15.0,1.2116677,0,0
1031113004,1031081728,6815762,90.76367,100239.55,15.0,1.2116781,0,0
1031300491,1031269202,6815762,90.8086,100239.03,15.0,1.211672,0,0
1031534870,1031534829,6815762,90.78217,100239.33,15.0,1.2116755,0,0
1031722367,1031691079,6815762,90.827095,100238.81,15.0,1.2116692,0,0
1031909901,1031878594,6815762,90.835014,100238.7,15.0,1.211668,0,0
1032097366,1032066077,6815762,90.8588,100238.42,15.0,1.2116646,0,0
1032363012,1032331722,6815762,90.81916,100238.89,15.0,1.2116702,0,0
1032550529,1032519202,6815762,90.726685,100240.016,15.0,1.2116839,0,0
1032738031,1032706702,6815762,90.75575,100239.66,15.0,1.2116796,0,0
1032909894,1032886390,6815762,90.81124,100238.984,15.0,1.2116714,0,0
1033159996,1033128594,6815762,90.79274,100239.21,15.0,1.2116741,0,0
